anchor_hs4,anchor_product_name_short,anchor_sector,anchor_hs_section_name,anchor_density,anchor_density_percentile,anchor_embeddedness,candidate_hs4,candidate_product_name_short,candidate_sector,candidate_hs_section_name,proximity,proximity_above_country_median,proximity_rank,eligible_candidate_count,pci,cog,distance_travelled,accessible_market_size,accessible_market_size_share,accessible_market_growth_5y,dai_index,dai_percentile,dai_lead,alignment_weighted_percentile,pci_norm,cog_norm,accessible_market_size_norm,accessible_market_growth_norm,nai_norm,attractiveness_score,feasibility_score,combined_score
0511,Animal products n.e.c.,Agriculture,1. Live animals; animal products,0.20412903215669134,71.71052631578947,55.09045757329596,7902,Zinc waste and scrap,Metals,15. Base metals and articles of base metal,0.37870186214584994,1,9,1065,-0.9700409157671147,0.24458509722691094,4179.272155405674,147209.0,1.0327310044142608e-07,-0.035433940779616924,0.8257581358139684,29.03225806451613,-51.61290322580645,29.03225806451613,0.5010404664633485,0.40691687412050165,6.141439473334159e-07,0.2924452911091283,0.26666666666666666,0.3616519549923089,0.26666666666666666,0.3331563684946162
0511,Animal products n.e.c.,Agriculture,1. Live animals; animal products,0.20412903215669134,71.71052631578947,55.09045757329596,1905,Bakery products,Agriculture,"4. Prepared foodstuffs; beverages, spirits and tobacco",0.3785714573936402,1,10,1065,0.3216044062986159,0.28054994718569515,2378.3324950854944,505799622.0,0.0003548390055366271,0.1257853221126477,0.7960227371146188,19.35483870967742,-38.70967741935485,19.35483870967742,0.6201502209563156,0.44009494331515936,0.0021101547895497536,0.37050496651614745,0.16666666666666666,0.42697807569087076,0.16666666666666666,0.3488846529836095
0511,Animal products n.e.c.,Agriculture,1. Live animals; animal products,0.20412903215669134,71.71052631578947,55.09045757329596,4819,Cardboard packing containers,Agriculture,"10. Pulp, paper and paperboard",0.3754362118770899,1,11,1065,0.07411195265183647,0.2635653655114051,3106.8368565212654,286248688.0,0.00020081509627163036,0.059467742931911705,0.8513132779541759,22.58064516129032,-45.16129032258064,22.58064516129032,0.5973275738339736,0.42442643290352966,0.0011942061909756294,0.3383951019022216,0.19999999999999996,0.40855229857210573,0.19999999999999996,0.345986609000474
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,0810,Other fresh fruit,Agriculture,2. Vegetable products,0.43317870479268206,1,1,1065,-1.8575580436755599,0.006553499596134498,4099.922451280301,129041757.0,9.052804062115153e-05,0.14275631962904867,0.6979782016868505,9.67741935483871,-80.64516129032258,9.67741935483871,0.4191976065020606,0.18732944846018937,0.0005383516905543782,0.3787220401691194,0.06666666666666667,0.2691735280157386,0.06666666666666667,0.20842146961101699
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,0708,Legumes,Agriculture,2. Vegetable products,0.4293611641272529,1,2,1065,-3.479223583323188,-0.048869362500723074,2792.11884358736,684122.0,4.799394060158637e-07,-0.0199107769456196,0.523088394464111,12.903225806451612,-70.96774193548387,12.903225806451612,0.2696548636164061,0.13620109520074838,2.854101213496669e-06,0.2999613478658296,0.09999999999999998,0.18704421588106052,0.09999999999999998,0.16093095111674235
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,0807,Melons and papayas,Agriculture,2. Vegetable products,0.42822818356576997,1,3,1065,-2.5162534627954565,0.0030120106759876503,3035.075598544559,4933524.0,3.4610677307921806e-06,0.024399778413965567,0.5725673728158718,16.129032258064516,-70.96774193548387,16.129032258064516,0.35845566108043636,0.18406237617768573,2.058225994079264e-05,0.3214157789705381,0.1333333333333333,0.23809676722491457,0.1333333333333333,0.20666773705744018
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,0712,"Vegetables, dried",Agriculture,2. Vegetable products,0.4230659260275113,1,4,1065,-1.40394131783788,0.08090329960949856,4826.08214090124,116438276.0,8.168618612024055e-05,0.06550785984999896,1.139317986986221,93.54838709677419,45.16129032258064,93.54838709677419,0.4610281120792566,0.25591816250402083,0.0004857709952743226,0.3413196256693437,0.9333333333333333,0.3022020056038398,0.9333333333333333,0.49154140392268786
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,4105,Tanned sheepskins,Agriculture,"8. Raw hides and skins, leather, furskins and articles thereof",0.41348831359149957,1,5,1065,-3.5084525278350345,0.04566283874808933,3934.5014344913393,6747345.0,4.733536929793382e-06,0.37153830126798293,0.9282648148097464,25.806451612903224,-9.677419354838712,25.806451612903224,0.2669595010850522,0.22340835222394514,2.8149373287777158e-05,0.4894944559792818,0.23333333333333328,0.24505713946103447,0.23333333333333328,0.2415399976227241
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,1212,Seaweeds & edible vegetable products,Agriculture,2. Vegetable products,0.40443340673738615,1,6,1065,-3.0534199423780937,9.986528345065106e-05,4699.4838592942,14847296.0,1.0415981978626195e-05,0.29621396867299854,0.8817347052242728,29.03225806451613,-54.83870967741936,29.03225806451613,0.30892057090365843,0.18137588196321738,6.194170854137747e-05,0.4530236717371778,0.26666666666666666,0.2395666005202644,0.26666666666666666,0.24769662036418505
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,0706,Carrots & turnips,Agriculture,2. Vegetable products,0.4014511750610751,1,7,1065,-0.2855041770754565,0.20402398950801034,2152.6017275891586,2416098.0,1.694991008907938e-06,0.04945949494067636,0.5849014045834903,3.225806451612903,-67.74193548387098,3.225806451612903,0.5641653827960927,0.36949869386806444,1.0079763892590614e-05,0.3335492753206248,0.0,0.3768163300951326,0.0,0.2637714310665928
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,0710,Frozen vegetables,Agriculture,2. Vegetable products,0.39788092019461946,1,8,1065,-0.49747542056783495,0.23095670071351132,3262.6414188055155,106951619.0,7.503091041553256e-05,0.10512609626736302,0.7370649816646185,6.451612903225806,-80.64516129032258,6.451612903225806,0.5446183427994107,0.39434449072248984,0.00044619343563477484,0.36050211428427187,0.033333333333333326,0.38277923789065116,0.033333333333333326,0.2779454665234558
0703,"Onions, shallots, garlic",Agriculture,2. Vegetable products,0.2101278425088695,90.13157894736842,49.84893102618146,0709,Other vegetables,Agriculture,2. Vegetable products,0.3939380291887723,1,9,1065,-1.1623047356362484,0.0857029113782196,2274.6228224453253,12332208.0,8.65154545882764e-06,0.045225391474933874,0.49844537812737444,3.225806451612903,-74.19354838709678,3.225806451612903,0.48331075692832864,0.2603458704341974,5.144896643857869e-05,0.3314991931142791,0.0,0.31001241588899175,0.0,0.2170086911222942
