iso3_o,iso3_d,dist
MSR,TZA,11453.0
MSR,UGA,10518.0
MSR,UKR,8777.0
MSR,URY,5749.0
MSR,USA,2885.0
MSR,UZB,11870.0
MSR,VAT,7524.0
MSR,VCT,416.0
MSR,VEN,861.0
MSR,VGB,312.0
MSR,VNM,16725.0
MSR,VUT,14676.0
MSR,WLF,12954.0
MSR,WSM,12501.0
MSR,YEM,11204.0
MSR,ZAF,10848.0
MSR,ZMB,10552.0
MSR,ZWE,10909.0
MTQ,ABW,996.0
MTQ,AFG,12453.0
MTQ,AGO,8600.0
MTQ,AIA,452.0
MTQ,ALB,8199.0
MTQ,AND,6686.0
MTQ,ARE,11840.0
MTQ,ARG,5454.0
MTQ,ARM,10250.0
MTQ,ASM,12481.0
MTQ,ATG,290.0
MTQ,AUS,16384.0
MTQ,AUT,7884.0
MTQ,AZE,10663.0
MTQ,BDI,10159.0
MTQ,BEL,7040.0
MTQ,BEN,6981.0
MTQ,BES,825.0
MTQ,BFA,6433.0
MTQ,BGD,14761.0
MTQ,BGR,8470.0
MTQ,BHR,11364.0
MTQ,BHS,2057.0
MTQ,BIH,8057.0
MTQ,BLR,8620.0
MTQ,BLZ,2977.0
MTQ,BMU,1994.0
MTQ,BOL,3528.0
MTQ,BRA,4504.0
MTQ,BRB,229.0
MTQ,BRN,17799.0
MTQ,BTN,14386.0
MTQ,BWA,10384.0
MTQ,CAF,8781.0
MTQ,CAN,3667.0
MTQ,CCK,17627.0
MTQ,CHE,7292.0
MTQ,CHL,5416.0
MTQ,CHN,14925.0
MTQ,CIV,6322.0
MTQ,CMR,8036.0
MTQ,COD,8679.0
MTQ,COG,8674.0
MTQ,COK,11475.0
MTQ,COL,1805.0
MTQ,COM,11862.0
MTQ,CPV,4040.0
MTQ,CRI,2555.0
MTQ,CUB,2431.0
MTQ,CUW,895.0
MTQ,CXR,18520.0
MTQ,CYM,2222.0
MTQ,CYP,9485.0
MTQ,CZE,7743.0
MTQ,DEU,7683.0
MTQ,DJI,11189.0
MTQ,DMA,84.0
MTQ,DNK,7652.0
MTQ,DOM,1035.0
MTQ,DZA,6756.0
MTQ,ECU,2784.0
MTQ,EGY,9431.0
MTQ,ERI,10631.0
MTQ,ESH,5138.0
MTQ,ESP,6219.0
MTQ,EST,8385.0
MTQ,ETH,10809.0
MTQ,FIN,8389.0
MTQ,FJI,13690.0
MTQ,FLK,7352.0
MTQ,FRA,6859.0
MTQ,FRO,6761.0
MTQ,FSM,15087.0
MTQ,GAB,7911.0
MTQ,GBR,6749.0
MTQ,GEO,10214.0
MTQ,GHA,6547.0
MTQ,GIB,6001.0
MTQ,GIN,5184.0
MTQ,GLP,169.0
MTQ,GMB,4790.0
MTQ,GNB,4930.0
MTQ,GNQ,7902.0
MTQ,GRC,8579.0
MTQ,GRD,292.0
MTQ,GRL,5552.0
MTQ,GTM,3172.0
MTQ,GUF,1436.0
MTQ,GUM,15806.0
MTQ,GUY,920.0
MTQ,HKG,15891.0
MTQ,HND,2818.0
MTQ,HRV,7859.0
MTQ,HTI,1278.0
MTQ,HUN,8086.0
MTQ,IDN,18410.0
MTQ,IND,13455.0
MTQ,IOT,14893.0
MTQ,IRL,6410.0
MTQ,IRN,11005.0
MTQ,IRQ,10514.0
MTQ,ISL,6262.0
MTQ,ISR,9700.0
MTQ,ITA,7585.0
MTQ,JAM,1721.0
MTQ,JOR,9810.0
MTQ,JPN,14026.0
MTQ,KAZ,12308.0
MTQ,KEN,10903.0
MTQ,KGZ,12205.0
MTQ,KHM,16730.0
MTQ,KIR,13825.0
MTQ,KNA,346.0
MTQ,KOR,14168.0
MTQ,KWT,10992.0
MTQ,LAO,15986.0
MTQ,LBN,9709.0
MTQ,LBR,5569.0
MTQ,LBY,7689.0
MTQ,LCA,67.0
MTQ,LIE,7367.0
MTQ,LKA,15101.0
MTQ,LSO,10660.0
MTQ,LTU,8462.0
MTQ,LUX,7145.0
MTQ,LVA,8367.0
MTQ,MAC,15891.0
MTQ,MAR,5756.0
MTQ,MCO,7177.0
MTQ,MDA,8830.0
MTQ,MDG,12457.0
MTQ,MDV,14608.0
MTQ,MEX,4080.0
MTQ,MHL,13765.0
MTQ,MKD,8325.0
MTQ,MLI,5734.0
MTQ,MLT,7787.0
MTQ,MMR,15733.0
MTQ,MNE,8142.0
MTQ,MNG,12978.0
MTQ,MNP,15592.0
MTQ,MOZ,11060.0
MTQ,MRT,4822.0
MTQ,MSR,271.0
MTQ,MUS,13511.0
MTQ,MWI,10912.0
MTQ,MYS,17287.0
MTQ,MYT,12097.0
MTQ,NAM,9455.0
MTQ,NCL,14961.0
MTQ,NER,6802.0
MTQ,NFK,14754.0
MTQ,NGA,7093.0
MTQ,NIC,2740.0
MTQ,NIU,12484.0
MTQ,NLD,7106.0
MTQ,NOR,7599.0
MTQ,NPL,14094.0
MTQ,NRU,14531.0
MTQ,NZL,14001.0
MTQ,OMN,12219.0
MTQ,PAK,12899.0
MTQ,PAN,2103.0
MTQ,PCN,8481.0
MTQ,PER,3433.0
MTQ,PHL,16765.0
MTQ,PLW,17041.0
MTQ,PNG,16908.0
MTQ,POL,8200.0
MTQ,PRI,686.0
MTQ,PRK,14024.0
MTQ,PRT,5724.0
MTQ,PRY,4431.0
MTQ,PSE,9688.0
MTQ,PYF,10342.0
MTQ,QAT,11482.0
MTQ,REU,13306.0
MTQ,ROU,8666.0
MTQ,RUS,9211.0
MTQ,RWA,10194.0
MTQ,SAU,11067.0
MTQ,SDN,9963.0
MTQ,SEN,4692.0
MTQ,SGP,17600.0
MTQ,SHN,6962.0
MTQ,SLB,15538.0
MTQ,SLE,5253.0
MTQ,SLV,3035.0
MTQ,SMR,7582.0
MTQ,SOM,11725.0
MTQ,SPM,3595.0
MTQ,SRB,8216.0
MTQ,SSD,10168.0
MTQ,STP,7620.0
MTQ,SUR,1163.0
MTQ,SVK,7939.0
MTQ,SVN,7745.0
MTQ,SWE,8005.0
MTQ,SWZ,10938.0
MTQ,SXM,433.0
MTQ,SYC,13001.0
MTQ,SYR,9794.0
MTQ,TCA,1308.0
MTQ,TCD,8211.0
MTQ,TGO,6866.0
MTQ,THA,16281.0
MTQ,TJK,12153.0
MTQ,TKL,12436.0
MTQ,TKM,11438.0
MTQ,TLS,19035.0
MTQ,TON,13061.0
MTQ,TTO,439.0
MTQ,TUN,7392.0
MTQ,TUR,8961.0
MTQ,TUV,13444.0
MTQ,TWN,15612.0
MTQ,TZA,11316.0
MTQ,UGA,10403.0
MTQ,UKR,8881.0
MTQ,URY,5496.0
MTQ,USA,3154.0
MTQ,UZB,11992.0
MTQ,VAT,7582.0
MTQ,VCT,161.0
MTQ,VEN,778.0
MTQ,VGB,566.0
MTQ,VNM,16896.0
MTQ,VUT,14755.0
MTQ,WLF,13045.0
MTQ,WSM,12586.0
MTQ,YEM,11170.0
MTQ,ZAF,10634.0
MTQ,ZMB,10373.0
MTQ,ZWE,10724.0
MUS,ABW,14385.0
MUS,AFG,6178.0
MUS,AGO,4917.0
MUS,AIA,13811.0
MUS,ALB,7840.0
MUS,AND,9003.0
MUS,ARE,5032.0
MUS,ARG,10931.0
MUS,ARM,6815.0
MUS,ASM,13518.0
MUS,ATG,13659.0
MUS,AUS,8450.0
MUS,AUT,8608.0
MUS,AZE,6748.0
MUS,BDI,3573.0
MUS,BEL,9424.0
MUS,BEN,6713.0
MUS,BES,14190.0
MUS,BFA,7398.0
MUS,BGD,6025.0
MUS,BGR,7793.0
MUS,BHR,5185.0
MUS,BHS,15378.0
MUS,BIH,8134.0
MUS,BLR,8692.0
MUS,BLZ,16467.0
MUS,BMU,14175.0
MUS,BOL,12833.0
MUS,BRA,10486.0
MUS,BRB,13315.0
MUS,BRN,6866.0
MUS,BTN,6306.0
MUS,BWA,3283.0
MUS,CAF,5048.0
MUS,CAN,15258.0
MUS,CCK,4286.0
MUS,CHE,8939.0
MUS,CHL,11925.0
MUS,CHN,8884.0
MUS,CIV,7293.0
MUS,CMR,5684.0
MUS,COD,4892.0
MUS,COG,4898.0
MUS,COK,13901.0
MUS,COL,14518.0
MUS,COM,1788.0
MUS,CPV,9671.0
MUS,CRI,15761.0
MUS,CUB,15879.0
MUS,CUW,14258.0
MUS,CXR,5267.0
MUS,CYM,15732.0
MUS,CYP,6632.0
MUS,CZE,8860.0
MUS,DEU,9110.0
MUS,DJI,3848.0
MUS,DMA,13563.0
MUS,DNK,9409.0
MUS,DOM,14526.0
MUS,DZA,8506.0
MUS,ECU,14764.0
MUS,EGY,6227.0
MUS,ERI,4421.0
MUS,ESH,9242.0
MUS,ESP,9220.0
MUS,EST,9313.0
MUS,ETH,3827.0
MUS,FIN,9378.0
MUS,FJI,12312.0
MUS,FLK,9887.0
MUS,FRA,9392.0
MUS,FRO,10710.0
MUS,FSM,11390.0
MUS,GAB,5706.0
MUS,GBR,9713.0
MUS,GEO,6971.0
MUS,GHA,7117.0
MUS,GIB,9083.0
MUS,GIN,8453.0
MUS,GLP,13617.0
MUS,GMB,8928.0
MUS,GNB,8750.0
MUS,GNQ,5749.0
MUS,GRC,7338.0
MUS,GRD,13506.0
MUS,GRL,12934.0
MUS,GTM,16587.0
MUS,GUF,12276.0
MUS,GUM,10244.0
MUS,GUY,12952.0
MUS,HKG,7746.0
MUS,HND,16225.0
MUS,HRV,8422.0
MUS,HTI,14779.0
MUS,HUN,8422.0
MUS,IDN,5543.0
MUS,IND,5804.0
MUS,IOT,2152.0
MUS,IRL,10171.0
MUS,IRN,6215.0
MUS,IRQ,6082.0
MUS,ISL,11501.0
MUS,ISR,6268.0
MUS,ITA,8286.0
MUS,JAM,15232.0
MUS,JOR,6209.0
MUS,JPN,10623.0
MUS,KAZ,7296.0
MUS,KEN,3070.0
MUS,KGZ,7195.0
MUS,KHM,6268.0
MUS,KIR,12724.0
MUS,KNA,13755.0
MUS,KOR,9673.0
MUS,KWT,5575.0
MUS,LAO,6484.0
MUS,LBN,6423.0
MUS,LBR,8021.0
MUS,LBY,7526.0
MUS,LCA,13485.0
MUS,LIE,8867.0
MUS,LKA,3869.0
MUS,LSO,3190.0
MUS,LTU,8842.0
MUS,LUX,9238.0
MUS,LVA,9096.0
MUS,MAC,7685.0
MUS,MAR,9112.0
MUS,MCO,8724.0
MUS,MDA,7975.0
MUS,MDG,1054.0
MUS,MDV,3211.0
MUS,MEX,17587.0
MUS,MHL,12777.0
MUS,MKD,7819.0
MUS,MLI,8036.0
MUS,MLT,7681.0
MUS,MMR,5880.0
MUS,MNE,7966.0
MUS,MNG,9002.0
MUS,MNP,10412.0
MUS,MOZ,2640.0
MUS,MRT,9067.0
MUS,MSR,13688.0
MUS,MTQ,13511.0
MUS,MWI,2613.0
MUS,MYS,5471.0
MUS,MYT,1543.0
MUS,NAM,4188.0
MUS,NCL,10993.0
MUS,NER,7116.0
MUS,NFK,10787.0
MUS,NGA,6611.0
MUS,NIC,16064.0
MUS,NIU,13271.0
MUS,NLD,9508.0
MUS,NOR,9830.0
MUS,NPL,6085.0
MUS,NRU,12020.0
MUS,NZL,10903.0
MUS,OMN,4844.0
MUS,PAK,5093.0
MUS,PAN,15255.0
MUS,PCN,15037.0
MUS,PER,13902.0
MUS,PHL,7939.0
MUS,PLW,8951.0
MUS,PNG,9626.0
MUS,POL,8765.0
MUS,PRI,14132.0
MUS,PRK,9657.0
MUS,PRT,9517.0
MUS,PRY,11393.0
MUS,PSE,6225.0
MUS,PYF,14903.0
MUS,QAT,5071.0
MUS,REU,228.0
MUS,ROU,7833.0
MUS,RUS,8619.0
MUS,RWA,3600.0
MUS,SAU,5098.0
MUS,SDN,4803.0
MUS,SEN,9059.0
MUS,SGP,5583.0
MUS,SHN,6671.0
MUS,SLB,10936.0
MUS,SLE,8363.0
MUS,SLV,16419.0
MUS,SMR,8452.0
MUS,SOM,2792.0
MUS,SPM,13409.0
MUS,SRB,8118.0
MUS,SSD,3961.0
MUS,STP,5976.0
MUS,SUR,12606.0
MUS,SVK,8568.0
MUS,SVN,8517.0
MUS,SWE,9515.0
MUS,SWZ,2777.0
MUS,SXM,13805.0
MUS,SYC,1734.0
MUS,SYR,6352.0
MUS,TCA,14708.0
MUS,TCD,5862.0
MUS,TGO,6809.0
MUS,THA,6019.0
MUS,TJK,6603.0
MUS,TKL,13768.0
MUS,TKM,6433.0
MUS,TLS,7408.0
MUS,TON,12690.0
MUS,TTO,13437.0
MUS,TUN,8029.0
MUS,TUR,7388.0
MUS,TUV,12903.0
MUS,TWN,8536.0
MUS,TZA,2460.0
MUS,UGA,3537.0
MUS,UKR,8258.0
MUS,URY,10743.0
MUS,USA,14917.0
MUS,UZB,6907.0
MUS,VAT,8288.0
MUS,VCT,13485.0
MUS,VEN,13992.0
MUS,VGB,13977.0
MUS,VNM,6379.0
MUS,VUT,11390.0
MUS,WLF,13084.0
MUS,WSM,13452.0
MUS,YEM,4189.0
MUS,ZAF,3082.0
MUS,ZMB,3138.0
MUS,ZWE,2794.0
MWI,ABW,11815.0
MWI,AFG,6543.0
MWI,AGO,2312.0
MWI,AIA,11201.0
MWI,ALB,6288.0
MWI,AND,7070.0
MWI,ARE,4929.0
MWI,ARG,9340.0
MWI,ARM,6096.0
MWI,ASM,15890.0
MWI,ATG,11051.0
MWI,AUS,10846.0
MWI,AUT,7099.0
MWI,AZE,6242.0
MWI,BDI,1268.0
MWI,BEL,7730.0
MWI,BEN,4142.0
MWI,BES,11619.0
MWI,BFA,4865.0
MWI,BGD,7437.0
MWI,BGR,6364.0
MWI,BHR,4803.0
MWI,BHS,12770.0
MWI,BIH,6591.0
MWI,BLR,7543.0
MWI,BLZ,13885.0
MWI,BMU,11626.0
MWI,BOL,10813.0
MWI,BRA,8446.0
MWI,BRB,10722.0
MWI,BRN,9199.0
MWI,BTN,7571.0
MWI,BWA,1443.0
MWI,CAF,2634.0
MWI,CAN,12933.0
MWI,CCK,6819.0
MWI,CHE,7244.0
MWI,CHL,10460.0
MWI,CHN,10590.0
MWI,CIV,4691.0
MWI,CMR,3152.0
MWI,COD,2291.0
MWI,COG,2297.0
MWI,COK,15843.0
MWI,COL,12069.0
MWI,COM,1058.0
MWI,CPV,7072.0
MWI,CRI,13271.0
MWI,CUB,13266.0
MWI,CUW,11689.0
MWI,CXR,7804.0
MWI,CYM,13128.0
MWI,CYP,5437.0
MWI,CZE,7344.0
MWI,DEU,7623.0
MWI,DJI,3009.0
MWI,DMA,10961.0
MWI,DNK,7969.0
MWI,DOM,11918.0
MWI,DZA,6475.0
MWI,ECU,12508.0
MWI,EGY,4877.0
MWI,ERI,3290.0
MWI,ESH,6816.0
MWI,ESP,7158.0
MWI,EST,8177.0
MWI,ETH,2601.0
MWI,FIN,8256.0
MWI,FJI,14762.0
MWI,FLK,8914.0
MWI,FRA,7618.0
MWI,FRO,9137.0
MWI,FSM,13908.0
MWI,GAB,3117.0
MWI,GBR,7961.0
MWI,GEO,6266.0
MWI,GHA,4530.0
MWI,GIB,6906.0
MWI,GIN,5850.0
MWI,GLP,11013.0
MWI,GMB,6336.0
MWI,GNB,6153.0
MWI,GNQ,3176.0
MWI,GRC,5842.0
MWI,GRD,10923.0
MWI,GRL,11176.0
MWI,GTM,14042.0
MWI,GUF,9731.0
MWI,GUM,12597.0
MWI,GUY,10407.0
MWI,HKG,9637.0
MWI,HND,13679.0
MWI,HRV,6858.0
MWI,HTI,12173.0
MWI,HUN,6964.0
MWI,IDN,8027.0
MWI,IND,6640.0
MWI,IOT,4285.0
MWI,IRL,8376.0
MWI,IRN,5802.0
MWI,IRQ,5355.0
MWI,ISL,9853.0
MWI,ISR,5097.0
MWI,ITA,6560.0
MWI,JAM,12631.0
MWI,JOR,5087.0
MWI,JPN,12334.0
MWI,KAZ,7707.0
MWI,KEN,1442.0
MWI,KGZ,7545.0
MWI,KHM,8341.0
MWI,KIR,15330.0
MWI,KNA,11147.0
MWI,KOR,11224.0
MWI,KWT,5032.0
MWI,LAO,8337.0
MWI,LBN,5300.0
MWI,LBR,5411.0
MWI,LBY,5628.0
MWI,LCA,10889.0
MWI,LIE,7188.0
MWI,LKA,5589.0
MWI,LSO,1820.0
MWI,LTU,7650.0
MWI,LUX,7548.0
MWI,LVA,7910.0
MWI,MAC,9572.0
MWI,MAR,6855.0
MWI,MCO,6929.0
MWI,MDA,6771.0
MWI,MDG,1566.0
MWI,MDV,4823.0
MWI,MEX,14992.0
MWI,MHL,15338.0
MWI,MKD,6325.0
MWI,MLI,5469.0
MWI,MLT,5880.0
MWI,MMR,7653.0
MWI,MNE,6420.0
MWI,MNG,9933.0
MWI,MNP,12734.0
MWI,MOZ,1335.0
MWI,MRT,6512.0
MWI,MSR,11082.0
MWI,MTQ,10912.0
MWI,MUS,2613.0
MWI,MYS,7726.0
MWI,MYT,1246.0
MWI,NAM,2004.0
MWI,NCL,13487.0
MWI,NER,4630.0
MWI,NFK,13170.0
MWI,NGA,4046.0
MWI,NIC,13546.0
MWI,NIU,15531.0
MWI,NLD,7858.0
MWI,NOR,8447.0
MWI,NPL,7221.0
MWI,NRU,14625.0
MWI,NZL,13058.0
MWI,OMN,4957.0
MWI,PAK,5618.0
MWI,PAN,12759.0
MWI,PCN,15343.0
MWI,PER,11876.0
MWI,PHL,10108.0
MWI,PLW,11362.0
MWI,PNG,12236.0
MWI,POL,7436.0
MWI,PRI,11523.0
MWI,PRK,11144.0
MWI,PRT,7345.0
MWI,PRY,9502.0
MWI,PSE,5033.0
MWI,PYF,16501.0
MWI,QAT,4746.0
MWI,REU,2423.0
MWI,ROU,6513.0
MWI,RUS,7734.0
MWI,RWA,1391.0
MWI,SAU,4501.0
MWI,SDN,3268.0
MWI,SEN,6472.0
MWI,SGP,7903.0
MWI,SHN,4249.0
MWI,SLB,13547.0
MWI,SLE,5757.0
MWI,SLV,13886.0
MWI,SMR,6768.0
MWI,SOM,2182.0
MWI,SPM,11126.0
MWI,SRB,6647.0
MWI,SSD,2095.0
MWI,STP,3376.0
MWI,SUR,10061.0
MWI,SVK,7076.0
MWI,SVN,6923.0
MWI,SWE,8248.0
MWI,SWZ,1395.0
MWI,SXM,11196.0
MWI,SYC,2592.0
MWI,SYR,5261.0
MWI,TCA,12096.0
MWI,TCD,3549.0
MWI,TGO,4230.0
MWI,THA,7967.0
MWI,TJK,6860.0
MWI,TKL,16238.0
MWI,TKM,6295.0
MWI,TLS,9981.0
MWI,TON,15005.0
MWI,TTO,10864.0
MWI,TUN,6143.0
MWI,TUR,6107.0
MWI,TUV,15468.0
MWI,TWN,10432.0
MWI,TZA,992.0
MWI,UGA,1585.0
MWI,UKR,7142.0
MWI,URY,9134.0
MWI,USA,12507.0
MWI,UZB,7119.0
MWI,VAT,6562.0
MWI,VCT,10894.0
MWI,VEN,11433.0
MWI,VGB,11367.0
MWI,VNM,8496.0
MWI,VUT,13925.0
MWI,WLF,15550.0
MWI,WSM,15849.0
MWI,YEM,3440.0
MWI,ZAF,1481.0
MWI,ZMB,615.0
MWI,ZWE,518.0
MYS,ABW,18051.0
MYS,AFG,4836.0
MYS,AGO,9901.0
MYS,AIA,17120.0
MYS,ALB,9102.0
MYS,AND,10607.0
MYS,ARE,5531.0
MYS,ARG,15964.0
MYS,ARM,7039.0
MYS,ASM,9846.0
MYS,ATG,17137.0
MYS,AUS,6358.0
MYS,AUT,9403.0
MYS,AZE,6624.0
MYS,BDI,8079.0
MYS,BEL,10254.0
MYS,BEN,11010.0
MYS,BES,17990.0
MYS,BFA,11377.0
MYS,BGD,2579.0
MYS,BGR,8823.0
MYS,BHR,6015.0
MYS,BHS,16882.0
MYS,BIH,9234.0
MYS,BLR,8689.0
MYS,BLZ,17480.0
MYS,BMU,15833.0
MYS,BOL,18166.0
MYS,BRA,15938.0
MYS,BRB,17285.0
MYS,BRN,1486.0
MYS,BTN,2981.0
MYS,BWA,8728.0
MYS,CAF,9231.0
MYS,CAN,14815.0
MYS,CCK,1778.0
MYS,CHE,9995.0
MYS,CHL,16556.0
MYS,CHN,3737.0
MYS,CIV,11724.0
MYS,CMR,10014.0
MYS,COD,9643.0
MYS,COG,9646.0
MYS,COK,11029.0
MYS,COL,19033.0
MYS,COM,6671.0
MYS,CPV,13672.0
MYS,CRI,18429.0
MYS,CUB,17066.0
MYS,CUW,18033.0
MYS,CXR,1563.0
MYS,CYM,17501.0
MYS,CYP,7846.0
MYS,CZE,9547.0
MYS,DEU,9616.0
MYS,DJI,6519.0
MYS,DMA,17255.0
MYS,DNK,9666.0
MYS,DOM,17444.0
MYS,DZA,10574.0
MYS,ECU,19819.0
MYS,EGY,7959.0
MYS,ERI,7002.0
MYS,ESH,12291.0
MYS,ESP,11080.0
MYS,EST,8969.0
MYS,ETH,6990.0
MYS,FIN,8972.0
MYS,FJI,8729.0
MYS,FLK,14297.0
MYS,FRA,10430.0
MYS,FRO,10649.0
MYS,FSM,6273.0
MYS,GAB,10265.0
MYS,GBR,10551.0
MYS,GEO,7073.0
MYS,GHA,11446.0
MYS,GIB,11326.0
MYS,GIN,12729.0
MYS,GLP,17222.0
MYS,GMB,12986.0
MYS,GNB,12901.0
MYS,GNQ,10221.0
MYS,GRC,8740.0
MYS,GRD,17535.0
MYS,GRL,12221.0
MYS,GTM,17633.0
MYS,GUF,17010.0
MYS,GUM,4870.0
MYS,GUY,17535.0
MYS,HKG,2511.0
MYS,HND,17868.0
MYS,HRV,9428.0
MYS,HTI,17520.0
MYS,HUN,9200.0
MYS,IDN,1182.0
MYS,IND,3834.0
MYS,IOT,3450.0
MYS,IRL,10906.0
MYS,IRN,6292.0
MYS,IRQ,6811.0
MYS,ISL,11241.0
MYS,ISR,7658.0
MYS,ITA,9714.0
MYS,JAM,17660.0
MYS,JOR,7547.0
MYS,JPN,5315.0
MYS,KAZ,5073.0
MYS,KEN,7235.0
MYS,KGZ,5155.0
MYS,KHM,997.0
MYS,KIR,7932.0
MYS,KNA,17180.0
MYS,KOR,4603.0
MYS,KWT,6360.0
MYS,LAO,1643.0
MYS,LBN,7630.0
MYS,LBR,12460.0
MYS,LBY,9685.0
MYS,LCA,17327.0
MYS,LIE,9920.0
MYS,LKA,2457.0
MYS,LSO,8661.0
MYS,LTU,8851.0
MYS,LUX,10145.0
MYS,LVA,8963.0
MYS,MAC,2467.0
MYS,MAR,11593.0
MYS,MCO,10114.0
MYS,MDA,8456.0
MYS,MDG,6409.0
MYS,MDV,3132.0
MYS,MEX,16638.0
MYS,MHL,7734.0
MYS,MKD,8972.0
MYS,MLI,12071.0
MYS,MLT,9555.0
MYS,MMR,1628.0
MYS,MNE,9154.0
MYS,MNG,4986.0
MYS,MNP,5011.0
MYS,MOZ,8106.0
MYS,MRT,12809.0
MYS,MSR,17189.0
MYS,MTQ,17287.0
MYS,MUS,5471.0
MYS,MWI,7726.0
MYS,MYT,6484.0
MYS,NAM,9595.0
MYS,NCL,7575.0
MYS,NER,10971.0
MYS,NFK,7903.0
MYS,NGA,10895.0
MYS,NIC,18107.0
MYS,NIU,9961.0
MYS,NLD,10195.0
MYS,NOR,9759.0
MYS,NPL,3227.0
MYS,NRU,7269.0
MYS,NZL,8727.0
MYS,OMN,5156.0
MYS,PAK,4421.0
MYS,PAN,18655.0
MYS,PCN,14177.0
MYS,PER,19010.0
MYS,PHL,2469.0
MYS,PLW,3664.0
MYS,PNG,5234.0
MYS,POL,9098.0
MYS,PRI,17272.0
MYS,PRK,4663.0
MYS,PRT,11579.0
MYS,PRY,16714.0
MYS,PSE,7677.0
MYS,PYF,12111.0
MYS,QAT,5905.0
MYS,REU,5699.0
MYS,ROU,8623.0
MYS,RUS,8122.0
MYS,RWA,7990.0
MYS,SAU,6349.0
MYS,SDN,7690.0
MYS,SEN,13041.0
MYS,SGP,316.0
MYS,SHN,11975.0
MYS,SLB,6610.0
MYS,SLE,12699.0
MYS,SLV,17798.0
MYS,SMR,9709.0
MYS,SOM,6266.0
MYS,SPM,14066.0
MYS,SRB,9072.0
MYS,SSD,7784.0
MYS,STP,10568.0
MYS,SUR,17274.0
MYS,SVK,9348.0
MYS,SVN,9542.0
MYS,SWE,9345.0
MYS,SWZ,8244.0
MYS,SXM,17136.0
MYS,SYC,5214.0
MYS,SYR,7546.0
MYS,TCA,17175.0
MYS,TCD,9580.0
MYS,TGO,11138.0
MYS,THA,1177.0
MYS,TJK,5148.0
MYS,TKL,9753.0
MYS,TKM,5849.0
MYS,TLS,2950.0
MYS,TON,9428.0
MYS,TTO,17616.0
MYS,TUN,9941.0
MYS,TUR,8337.0
MYS,TUV,8698.0
MYS,TWN,3217.0
MYS,TZA,7022.0
MYS,UGA,7694.0
MYS,UKR,8413.0
MYS,URY,15823.0
MYS,USA,15128.0
MYS,UZB,5326.0
MYS,VAT,9716.0
MYS,VCT,17410.0
MYS,VEN,18048.0
MYS,VGB,17195.0
MYS,VNM,1005.0
MYS,VUT,7663.0
MYS,WLF,9248.0
MYS,WSM,9728.0
MYS,YEM,6438.0
MYS,ZAF,8545.0
MYS,ZMB,8336.0
MYS,ZWE,8082.0
MYT,ABW,13022.0
MYT,AFG,5816.0
MYT,AGO,3523.0
MYT,AIA,12361.0
MYT,ALB,6535.0
MYT,AND,7574.0
MYT,ARE,4349.0
MYT,ARG,10426.0
MYT,ARM,5864.0
MYT,ASM,15060.0
MYT,ATG,12218.0
MYT,AUS,9986.0
MYT,AUT,7333.0
MYT,AZE,5904.0
MYT,BDI,2032.0
MYT,BEL,8086.0
MYT,BEN,5197.0
MYT,BES,12827.0
MYT,BFA,5865.0
MYT,BGD,6361.0
MYT,BGR,6537.0
MYT,BHR,4353.0
MYT,BHS,13875.0
MYT,BIH,6838.0
MYT,BLR,7576.0
MYT,BLZ,15073.0
MYT,BMU,12635.0
MYT,BOL,12019.0
MYT,BRA,9642.0
MYT,BRB,11915.0
MYT,BRN,7954.0
MYT,BTN,6542.0
MYT,BWA,2420.0
MYT,CAF,3506.0
MYT,CAN,13748.0
MYT,CCK,5600.0
MYT,CHE,7594.0
MYT,CHL,11522.0
MYT,CHN,9470.0
MYT,CIV,5804.0
MYT,CMR,4157.0
MYT,COD,3419.0
MYT,COG,3425.0
MYT,COK,15366.0
MYT,COL,13310.0
MYT,COM,245.0
MYT,CPV,8170.0
MYT,CRI,14502.0
MYT,CUB,14395.0
MYT,CUW,12898.0
MYT,CXR,6583.0
MYT,CYM,14295.0
MYT,CYP,5451.0
MYT,CZE,7586.0
MYT,DEU,7852.0
MYT,DJI,2705.0
MYT,DMA,12141.0
MYT,DNK,8175.0
MYT,DOM,13083.0
MYT,DZA,7042.0
MYT,ECU,13751.0
MYT,EGY,4970.0
MYT,ERI,3186.0
MYT,ESH,7700.0
MYT,ESP,7753.0
MYT,EST,8215.0
MYT,ETH,2516.0
MYT,FIN,8287.0
MYT,FJI,13855.0
MYT,FLK,9783.0
MYT,FRA,8023.0
MYT,FRO,9438.0
MYT,FSM,12668.0
MYT,GAB,4209.0
MYT,GBR,8356.0
MYT,GEO,6031.0
MYT,GHA,5612.0
MYT,GIB,7583.0
MYT,GIN,6962.0
MYT,GLP,12188.0
MYT,GMB,7420.0
MYT,GNB,7249.0
MYT,GNQ,4240.0
MYT,GRC,6047.0
MYT,GRD,12124.0
MYT,GRL,11612.0
MYT,GTM,15252.0
MYT,GUF,10957.0
MYT,GUM,11354.0
MYT,GUY,11630.0
MYT,HKG,8462.0
MYT,HND,14891.0
MYT,HRV,7122.0
MYT,HTI,13340.0
MYT,HUN,7165.0
MYT,IDN,6790.0
MYT,IND,5734.0
MYT,IOT,3040.0
MYT,IRL,8803.0
MYT,IRN,5404.0
MYT,IRQ,5105.0
MYT,ISL,10207.0
MYT,ISR,5088.0
MYT,ITA,6921.0
MYT,JAM,13806.0
MYT,JOR,5048.0
MYT,JPN,11230.0
MYT,KAZ,6992.0
