hs4,market_growth_5y,total_trade,market_size_share,country_current_exports,country_export_growth_5y,country_market_share_2020,country_market_share_2024,market_share_change_abs,distance_travelled,eff_num_exp,country_exporter_rank,accessible_market_size,accessible_market_growth_5y,dai_index,dai_percentile,dai_lead,raw_rca_trade,market_size,accessible_market_size_share,accessible_market_to_market_ratio,above_median_cagr,above_median_export_cagr,above_median_accessible_market_growth
0305,0.005556468255802471,6016225201.0,0.0002783964811971933,13422829.0,0.10714491604083287,0.0013788910164703192,0.0022311048126604197,0.0008522137961901005,3679.0750430733256,12.809057581252022,42.0,161445677.0,0.027336740580207408,0.8931025963751181,38.70967741935484,-48.387096774193544,0.63491545516474,6016225201.0,0.00011326070835787915,0.02683504549882291,False,True,False
0306,0.022209330877286604,26238755620.0,0.0012141794882257566,1061440680.0,0.025510909235322288,0.039806159115562505,0.04045316383795795,0.0006470047223954487,7996.864083907006,9.121004866756602,6.0,9449316377.0,0.059164645494297785,0.7577217390619325,6.666666666666667,-66.66666666666666,11.511937397689664,26238755620.0,0.006629079739042676,0.36012822078336043,False,True,False
0307,0.05495073535690298,10770152364.0,0.000498381031281351,432485101.0,0.017267171773822865,0.048165386700694555,0.04015589439993553,-0.008009492300759029,5421.32825105465,15.733607063096278,9.0,1573903182.0,0.042925405850861686,0.7342168144839654,13.333333333333334,-53.33333333333332,11.427342106837541,10770152364.0,0.0011041570922957571,0.14613564681414196,True,True,False
0401,0.06155460026750714,11730459889.0,0.0005428185692549541,9263960.0,0.16453701147192246,0.0004970806256899613,0.0007897354483678078,0.00029265482267784647,2395.1577594812147,14.530072835933296,53.0,12302107.0,-0.005651590582289701,0.5508169358116639,6.451612903225806,-58.064516129032256,0.22473854155792794,11730459889.0,8.630428383129908e-06,0.001048731858461581,True,True,False
0402,-0.00871706705874653,20590169781.0,0.0009527952532977637,506649542.0,-0.0064247102148931035,0.0243238300883508,0.024606380005060532,0.0002825499167097324,6214.105849931662,8.792831112184336,10.0,2771564675.0,0.04623844927568799,1.77821775546046,96.66666666666667,33.33333333333334,7.002347389605772,20590169781.0,0.001944365338132746,0.13460620793702818,False,False,False
0403,0.042484856021732575,5696960512.0,0.00026362273802459026,3153579.0,0.017704014155267123,0.0006243122291208148,0.0005535546531097318,-7.075757601108297e-05,1916.8935656210424,13.357804759010273,65.0,5272203.0,0.04271967705299318,0.5706494231775714,12.903225806451612,-58.064516129032256,0.15752751844886917,5696960512.0,3.698664823255289e-06,0.0009254413803456604,True,True,False
0404,0.014995058244801962,5210482599.0,0.00024111132353551112,117851458.0,0.06022059862116835,0.018188440356003102,0.02261814635416269,0.004429705998159589,5922.50272109728,12.637786377250833,11.0,168311951.0,0.05311681559602199,1.1302939197243334,76.66666666666667,16.66666666666667,6.436546865008998,5210482599.0,0.0001180776788179757,0.032302564647716615,False,True,False
0405,0.07304695240841763,11879048494.0,0.0005496943997626159,59027821.0,-0.06908592760689214,0.010111620138685898,0.00496906978953865,-0.005142550349147248,4021.3611585369595,8.778692705761939,20.0,82175504.0,0.006765767201474482,0.677810615775516,6.666666666666667,-56.666666666666664,1.4140703696516483,11879048494.0,5.764945810661583e-05,0.006917684025072051,True,False,False
0406,0.056680912894559565,43078061983.0,0.0019934062426500226,407780561.0,0.09281189917323629,0.00800133768766946,0.009466084179017233,0.0014647464913477726,2648.812979731825,12.808694742333767,21.0,653209217.0,0.1222556775571555,0.8529707596936257,13.333333333333334,-36.666666666666664,2.6938058270699603,43078061983.0,0.0004582528315286856,0.01516338449157201,True,True,True
0407,0.07061700819360528,5617714576.0,0.0002599556895025517,307151.0,-0.09903039844155948,0.00012954249719615934,5.467543710964072e-05,-7.486706008651862e-05,2010.4260036827216,14.239476675092785,84.0,83321613.0,0.07886678400198299,0.7406938928906011,22.58064516129032,-51.61290322580645,0.015559233184300547,5617714576.0,5.845350018199045e-05,0.014831941330014628,True,False,True
