iso3_d,hs92,year,potential_market_size
MMR,5306,2024,289523.0
MMR,5307,2020,1801413.0
MMR,5307,2024,315578.0
MMR,5308,2020,641876.0
MMR,5308,2024,303375.0
MMR,5309,2020,231997320.0
MMR,5309,2024,98207379.0
MMR,5310,2020,550134.0
MMR,5310,2024,79724.0
MMR,5311,2020,2863930.0
MMR,5311,2024,2535558.0
MMR,5401,2020,168140489.0
MMR,5401,2024,191201637.0
MMR,5402,2020,192100440.0
MMR,5402,2024,124010802.0
MMR,5403,2020,8058900.0
MMR,5403,2024,11694060.0
MMR,5404,2020,2882116.0
MMR,5404,2024,1610020.0
MMR,5406,2020,925632.0
MMR,5406,2024,242908.0
MMR,5407,2020,7316824976.0
MMR,5407,2024,10957590976.0
MMR,5408,2020,103075872.0
MMR,5408,2024,144369310.0
MMR,5501,2020,19634495.0
MMR,5501,2024,9972654.0
MMR,5502,2020,24273225.0
MMR,5502,2024,7663125.0
MMR,5503,2020,86196286.0
MMR,5503,2024,105514870.0
MMR,5504,2020,7937.0
MMR,5504,2024,296985.0
MMR,5506,2020,14155524.0
MMR,5506,2024,6635493.0
MMR,5508,2020,104619450.0
MMR,5508,2024,85750577.0
MMR,5509,2020,454230766.0
MMR,5509,2024,249289495.0
MMR,5510,2020,14967544.0
MMR,5510,2024,5165130.0
MMR,5511,2020,6137852.0
MMR,5511,2024,574192.0
MMR,5512,2020,1402734630.0
MMR,5512,2024,1005789707.0
MMR,5513,2020,625094784.0
MMR,5513,2024,545734924.0
MMR,5514,2020,8004981856.0
MMR,5514,2024,3729288082.0
MMR,5515,2020,492939414.0
MMR,5515,2024,503157633.0
MMR,5516,2020,1348856964.0
MMR,5516,2024,1080317749.0
MMR,5601,2020,319987642.0
MMR,5601,2024,304333404.0
MMR,5602,2020,18123226.0
MMR,5602,2024,21240296.0
MMR,5603,2020,878165424.0
MMR,5603,2024,519944120.0
MMR,5604,2020,91405080.0
MMR,5604,2024,132261237.0
MMR,5605,2020,412872.0
MMR,5605,2024,4484202.0
MMR,5606,2020,1499488.0
MMR,5606,2024,3933918.0
MMR,5607,2020,517562624.0
MMR,5607,2024,279012318.0
MMR,5608,2020,351272718.0
MMR,5608,2024,144078084.0
MMR,5609,2020,15843352.0
MMR,5609,2024,34988624.0
MMR,5701,2020,3893477.0
MMR,5701,2024,229020.0
MMR,5702,2020,17471646.0
MMR,5702,2024,12614040.0
MMR,5703,2020,55453027.0
MMR,5703,2024,4487438.0
MMR,5704,2020,79319.0
MMR,5704,2024,73436.0
MMR,5705,2020,17981607.0
MMR,5705,2024,7752942.0
MMR,5801,2020,173020560.0
MMR,5801,2024,60827478.0
MMR,5802,2020,4955772.0
MMR,5802,2024,2919926.0
MMR,5803,2020,803880.0
MMR,5803,2024,815388.0
MMR,5804,2020,365503008.0
MMR,5804,2024,420291315.0
MMR,5805,2020,54114.0
MMR,5805,2024,57561.0
MMR,5806,2020,672808188.0
MMR,5806,2024,627670416.0
MMR,5807,2020,380259386.0
MMR,5807,2024,409034616.0
MMR,5808,2020,30370008.0
MMR,5808,2024,22628916.0
MMR,5809,2020,111153.0
MMR,5809,2024,146608.0
MMR,5810,2020,176556835.0
MMR,5810,2024,558243465.0
MMR,5811,2020,10835088.0
MMR,5811,2024,22678595.0
MMR,5901,2020,36863142.0
MMR,5901,2024,42731514.0
MMR,5902,2020,11481640.0
MMR,5902,2024,7337085.0
MMR,5903,2020,2434164960.0
MMR,5903,2024,2336064036.0
MMR,5904,2020,9201495.0
MMR,5904,2024,1339900.0
MMR,5905,2020,49910.0
MMR,5905,2024,11706.0
MMR,5906,2020,17824224.0
MMR,5906,2024,11832947.0
MMR,5907,2020,39676791.0
MMR,5907,2024,39074565.0
MMR,5908,2020,2818.0
MMR,5908,2024,11824.0
MMR,5909,2020,10610747.0
MMR,5909,2024,881724.0
MMR,5910,2020,1645455.0
MMR,5910,2024,1112995.0
MMR,5911,2020,25505883.0
MMR,5911,2024,19624312.0
MMR,6001,2020,1599866320.0
MMR,6001,2024,1509483789.0
MMR,6002,2020,7402553910.0
MMR,6002,2024,7323049994.0
MMR,6101,2020,325693956.0
MMR,6101,2024,10502240.0
MMR,6102,2020,22237920.0
MMR,6102,2024,5598168.0
MMR,6103,2020,122031744.0
MMR,6103,2024,101544625.0
MMR,6104,2020,372709734.0
MMR,6104,2024,185065090.0
MMR,6105,2020,71022096.0
MMR,6105,2024,35718150.0
MMR,6106,2020,4034592.0
MMR,6106,2024,7800830.0
MMR,6107,2020,92717130.0
MMR,6107,2024,128681930.0
MMR,6108,2020,71919860.0
MMR,6108,2024,138876836.0
MMR,6109,2020,232282865.0
MMR,6109,2024,218593800.0
MMR,6110,2020,1133008928.0
MMR,6110,2024,352896126.0
MMR,6111,2020,55120131.0
MMR,6111,2024,35922326.0
MMR,6112,2020,83007561.0
MMR,6112,2024,7262612.0
MMR,6113,2020,107532.0
MMR,6113,2024,32778.0
MMR,6114,2020,12096758.0
MMR,6114,2024,15904356.0
MMR,6115,2020,58400148.0
MMR,6115,2024,39731310.0
MMR,6116,2020,56846034.0
MMR,6116,2024,16245765.0
MMR,6117,2020,1198966755.0
MMR,6117,2024,1174336068.0
MMR,6201,2020,24813728.0
MMR,6201,2024,39115164.0
MMR,6202,2020,46728500.0
MMR,6202,2024,33602010.0
MMR,6203,2020,132506052.0
MMR,6203,2024,275145260.0
MMR,6204,2020,192521966.0
MMR,6204,2024,492808368.0
MMR,6205,2020,38837216.0
MMR,6205,2024,84608736.0
MMR,6206,2020,15552972.0
MMR,6206,2024,19108160.0
MMR,6207,2020,10666225.0
MMR,6207,2024,17983790.0
MMR,6208,2020,4793670.0
MMR,6208,2024,10080906.0
MMR,6209,2020,8637960.0
MMR,6209,2024,20324400.0
MMR,6210,2020,1071987014.0
MMR,6210,2024,50758560.0
MMR,6211,2020,54118553.0
MMR,6211,2024,37194584.0
MMR,6212,2020,423589149.0
MMR,6212,2024,248137108.0
MMR,6213,2020,6789108.0
MMR,6213,2024,4350852.0
MMR,6214,2020,19856205.0
MMR,6214,2024,8439706.0
MMR,6215,2020,1112880.0
MMR,6215,2024,1140849.0
MMR,6216,2020,7686184.0
MMR,6216,2024,3785186.0
MMR,6217,2020,331709182.0
MMR,6217,2024,252137420.0
MMR,6301,2020,269218560.0
MMR,6301,2024,93067047.0
MMR,6302,2020,138167601.0
MMR,6302,2024,93915009.0
MMR,6303,2020,37390342.0
MMR,6303,2024,1176966.0
MMR,6304,2020,17334801.0
MMR,6304,2024,16305708.0
MMR,6305,2020,521891414.0
MMR,6305,2024,312887148.0
MMR,6306,2020,50179570.0
MMR,6306,2024,10383800.0
MMR,6307,2020,1644906770.0
MMR,6307,2024,137067696.0
MMR,6308,2020,19219.0
MMR,6308,2024,4295.0
MMR,6309,2020,83562094.0
MMR,6309,2024,21651980.0
MMR,6310,2020,279004.0
MMR,6310,2024,252275.0
MMR,6401,2020,35046441.0
MMR,6401,2024,7014791.0
MMR,6402,2020,2230997496.0
MMR,6402,2024,1520156304.0
MMR,6403,2020,143631463.0
MMR,6403,2024,69485052.0
MMR,6404,2020,537199312.0
MMR,6404,2024,334303024.0
MMR,6405,2020,22591532.0
MMR,6405,2024,31303020.0
MMR,6406,2020,902529555.0
MMR,6406,2024,880380912.0
MMR,6501,2020,1134200.0
MMR,6501,2024,48294.0
MMR,6502,2024,3645.0
MMR,6503,2020,613152.0
MMR,6503,2024,996270.0
MMR,6504,2020,1101864.0
MMR,6504,2024,1701054.0
MMR,6505,2020,27680326.0
MMR,6505,2024,79108776.0
MMR,6506,2020,133462896.0
MMR,6506,2024,29698690.0
MMR,6507,2020,5631980.0
MMR,6507,2024,5394957.0
MMR,6601,2020,55264536.0
MMR,6601,2024,37335544.0
MMR,6602,2020,109669.0
MMR,6602,2024,276458.0
MMR,6603,2020,39128088.0
MMR,6603,2024,6378057.0
MMR,6701,2020,4045884.0
MMR,6701,2024,575600.0
MMR,6702,2020,26345648.0
MMR,6702,2024,6296868.0
MMR,6703,2020,44893760.0
MMR,6703,2024,25488770.0
MMR,6704,2020,19007660.0
MMR,6704,2024,132400719.0
MMR,6801,2020,222189.0
MMR,6801,2024,0.0
MMR,6802,2020,188310199.0
MMR,6802,2024,67449213.0
MMR,6803,2020,169254.0
MMR,6803,2024,590498.0
MMR,6804,2020,58796232.0
MMR,6804,2024,17748498.0
MMR,6805,2020,33517305.0
MMR,6805,2024,7576720.0
MMR,6806,2020,15974749.0
MMR,6806,2024,2939601.0
MMR,6807,2020,4020432.0
MMR,6807,2024,390998.0
MMR,6808,2020,2151408.0
MMR,6808,2024,2215246.0
MMR,6809,2020,49115832.0
MMR,6809,2024,17460586.0
MMR,6810,2020,136339150.0
MMR,6810,2024,27669220.0
MMR,6811,2020,243319070.0
MMR,6811,2024,46654494.0
MMR,6812,2020,9720648.0
MMR,6812,2024,781998.0
MMR,6813,2020,26479010.0
MMR,6813,2024,8083336.0
MMR,6814,2020,63736.0
MMR,6814,2024,19068.0
MMR,6815,2020,41590170.0
MMR,6815,2024,19183480.0
MMR,6901,2020,1672266.0
MMR,6901,2024,235326.0
MMR,6902,2020,50157555.0
MMR,6902,2024,18545628.0
MMR,6903,2020,1110792.0
MMR,6903,2024,2945004.0
MMR,6904,2020,47191233.0
MMR,6904,2024,20194630.0
MMR,6905,2020,866589.0
MMR,6905,2024,1583085.0
MMR,6906,2020,99758.0
MMR,6906,2024,51870.0
MMR,6907,2020,243582339.0
MMR,6907,2024,81825350.0
MMR,6908,2020,933232912.0
MMR,6908,2024,250904890.0
MMR,6909,2020,1308072.0
MMR,6909,2024,1793630.0
MMR,6910,2020,383454342.0
MMR,6910,2024,95266095.0
MMR,6911,2020,159831518.0
MMR,6911,2024,28495888.0
MMR,6912,2020,4442614.0
MMR,6912,2024,2410020.0
MMR,6913,2020,26442756.0
MMR,6913,2024,11295244.0
MMR,6914,2020,13473747.0
MMR,6914,2024,8584504.0
MMR,7001,2020,1244484.0
MMR,7001,2024,1316861.0
MMR,7002,2020,159642.0
MMR,7002,2024,74970.0
MMR,7003,2020,3681162.0
MMR,7003,2024,2285284.0
MMR,7004,2020,336307.0
MMR,7004,2024,793914.0
MMR,7005,2020,77622704.0
MMR,7005,2024,35616315.0
MMR,7006,2020,13219892.0
MMR,7006,2024,16505530.0
MMR,7007,2020,34063952.0
MMR,7007,2024,30006848.0
MMR,7008,2020,1620468.0
MMR,7008,2024,144776.0
MMR,7009,2020,56603440.0
MMR,7009,2024,52351380.0
MMR,7010,2020,208414542.0
MMR,7010,2024,148733046.0
MMR,7011,2020,26898.0
MMR,7011,2024,2702.0
MMR,7012,2020,941185.0
MMR,7012,2024,130736.0
MMR,7013,2020,122012156.0
MMR,7013,2024,24989364.0
MMR,7014,2020,28067876.0
MMR,7014,2024,94905276.0
MMR,7015,2020,14372.0
MMR,7015,2024,315858.0
MMR,7016,2020,56031546.0
MMR,7016,2024,14358400.0
MMR,7017,2020,3752504.0
MMR,7017,2024,2258550.0
MMR,7018,2020,5694216.0
MMR,7018,2024,7175301.0
MMR,7019,2020,82228149.0
MMR,7019,2024,26438097.0
MMR,7020,2020,14376066.0
MMR,7020,2024,2489094.0
MMR,7101,2020,124470.0
MMR,7101,2024,0.0
MMR,7102,2020,476439.0
MMR,7102,2024,9071.0
MMR,7103,2020,1205470.0
MMR,7103,2024,3577122.0
MMR,7104,2020,2136504.0
MMR,7104,2024,97836.0
MMR,7105,2024,63726.0
MMR,7106,2020,178296.0
MMR,7106,2024,936184.0
MMR,7107,2024,69176.0
MMR,7108,2020,215114916.0
MMR,7108,2024,278314.0
MMR,7109,2024,6476.0
MMR,7110,2020,0.0
MMR,7110,2024,0.0
MMR,7112,2020,0.0
MMR,7112,2024,0.0
MMR,7113,2020,19532619.0
MMR,7113,2024,74157503.0
MMR,7114,2020,520628.0
MMR,7114,2024,13026.0
MMR,7115,2020,75158.0
MMR,7115,2024,438615.0
MMR,7116,2020,1222752.0
MMR,7116,2024,1008972.0
MMR,7117,2020,9878280.0
MMR,7117,2024,18156325.0
MMR,7118,2020,0.0
MMR,7201,2020,117824.0
MMR,7202,2020,12543312.0
MMR,7202,2024,15336716.0
MMR,7203,2020,2648.0
MMR,7203,2024,15265.0
MMR,7204,2020,1770424.0
MMR,7204,2024,13294631.0
MMR,7205,2020,9179165.0
MMR,7205,2024,269252.0
MMR,7206,2020,4848.0
MMR,7207,2020,2472435.0
MMR,7207,2024,358241.0
MMR,7208,2020,593045900.0
MMR,7208,2024,387359686.0
MMR,7209,2020,89973992.0
MMR,7209,2024,32375920.0
MMR,7210,2020,3925281269.0
MMR,7210,2024,1388988639.0
MMR,7211,2020,3204606.0
MMR,7211,2024,2432299.0
MMR,7212,2020,29173450.0
MMR,7212,2024,15418028.0
MMR,7213,2020,1337337432.0
MMR,7213,2024,145665560.0
MMR,7214,2020,1191167684.0
MMR,7214,2024,411465888.0
MMR,7215,2020,28991946.0
MMR,7215,2024,13840263.0
MMR,7216,2020,930999177.0
MMR,7216,2024,456890214.0
MMR,7217,2020,425388260.0
MMR,7217,2024,81877512.0
MMR,7218,2020,44593.0
MMR,7218,2024,83820.0
MMR,7219,2020,155887744.0
MMR,7219,2024,16257868.0
MMR,7220,2020,8637088.0
MMR,7220,2024,1138370.0
MMR,7221,2020,129204.0
MMR,7221,2024,15262.0
MMR,7222,2020,30739936.0
MMR,7222,2024,5645668.0
MMR,7223,2020,5181070.0
MMR,7223,2024,1604679.0
MMR,7224,2020,86679.0
MMR,7224,2024,61161.0
MMR,7225,2020,536930136.0
MMR,7225,2024,66234725.0
MMR,7226,2020,19530935.0
MMR,7226,2024,501882.0
MMR,7227,2020,85820646.0
MMR,7227,2024,586854.0
MMR,7228,2020,1167754532.0
MMR,7228,2024,12713586.0
MMR,7229,2020,13927470.0
MMR,7229,2024,3533024.0
MMR,7301,2020,105728028.0
MMR,7301,2024,1387430.0
MMR,7302,2020,199467352.0
MMR,7302,2024,1554572.0
MMR,7303,2020,7248804.0
MMR,7303,2024,6060003.0
MMR,7304,2020,460364036.0
MMR,7304,2024,132849696.0
MMR,7305,2020,76540914.0
MMR,7305,2024,1584496.0
MMR,7306,2020,2717863730.0
MMR,7306,2024,791259392.0
MMR,7307,2020,197294916.0
MMR,7307,2024,60635440.0
MMR,7308,2020,2114818152.0
MMR,7308,2024,397279548.0
MMR,7309,2020,81726903.0
MMR,7309,2024,41776490.0
MMR,7310,2020,109897584.0
MMR,7310,2024,70785924.0
MMR,7311,2020,133382310.0
MMR,7311,2024,58046384.0
MMR,7312,2020,112961292.0
MMR,7312,2024,61420680.0
MMR,7313,2020,5576844.0
MMR,7313,2024,2453278.0
MMR,7314,2020,90351728.0
MMR,7314,2024,26880012.0
MMR,7315,2020,110857080.0
MMR,7315,2024,83439648.0
MMR,7316,2020,5765456.0
MMR,7316,2024,351796.0
MMR,7317,2020,229979349.0
MMR,7317,2024,120449418.0
MMR,7318,2020,2933626230.0
MMR,7318,2024,201611496.0
MMR,7319,2020,3469112.0
MMR,7319,2024,2113446.0
MMR,7320,2020,42131280.0
MMR,7320,2024,28324716.0
MMR,7321,2020,56726343.0
MMR,7321,2024,15558468.0
MMR,7322,2020,47920788.0
MMR,7322,2024,11367.0
MMR,7323,2020,228265296.0
MMR,7323,2024,141260730.0
MMR,7324,2020,85694022.0
MMR,7324,2024,15855252.0
MMR,7325,2020,50642127.0
MMR,7325,2024,14892414.0
MMR,7326,2020,934353645.0
MMR,7326,2024,545048532.0
MMR,7401,2020,59433.0
MMR,7401,2024,2874.0
MMR,7402,2020,988326.0
MMR,7402,2024,67300.0
MMR,7403,2020,6584263.0
MMR,7403,2024,1214776.0
MMR,7404,2020,3664480.0
MMR,7404,2024,307920.0
MMR,7405,2020,0.0
MMR,7405,2024,8640.0
MMR,7406,2020,799755.0
MMR,7406,2024,102192.0
MMR,7407,2020,10964604.0
MMR,7407,2024,2195192.0
MMR,7408,2020,86597555.0
MMR,7408,2024,40248465.0
MMR,7409,2020,16255758.0
MMR,7409,2024,41138881.0
MMR,7410,2020,1618995.0
MMR,7410,2024,158789.0
MMR,7411,2020,21147444.0
MMR,7411,2024,23726352.0
MMR,7412,2020,5879416.0
MMR,7412,2024,432752.0
MMR,7413,2020,2614900.0
MMR,7413,2024,526473.0
MMR,7414,2020,31494.0
MMR,7414,2024,3064.0
MMR,7415,2020,4475416.0
MMR,7415,2024,3229140.0
MMR,7416,2020,434280.0
MMR,7416,2024,58054.0
MMR,7417,2020,48237.0
MMR,7417,2024,58536.0
MMR,7418,2020,5669685.0
MMR,7418,2024,6247997.0
MMR,7419,2020,21504402.0
MMR,7419,2024,11033685.0
MMR,7502,2020,122736.0
MMR,7503,2020,0.0
MMR,7503,2024,0.0
MMR,7504,2020,1024.0
MMR,7504,2024,1147.0
MMR,7505,2020,40664.0
MMR,7505,2024,51262.0
MMR,7506,2020,55426.0
MMR,7506,2024,11798.0
MMR,7507,2020,19090.0
MMR,7507,2024,8486.0
MMR,7508,2020,431800.0
MMR,7508,2024,128271.0
MMR,7601,2020,3744858.0
MMR,7601,2024,1060795.0
MMR,7602,2020,20895.0
MMR,7602,2024,169405.0
MMR,7603,2020,14579.0
MMR,7603,2024,315496.0
MMR,7604,2020,280079424.0
MMR,7604,2024,145656056.0
MMR,7605,2020,28347508.0
MMR,7605,2024,56829.0
MMR,7606,2020,319098040.0
MMR,7606,2024,322590138.0
MMR,7607,2020,271160964.0
MMR,7607,2024,70383390.0
MMR,7608,2020,41539729.0
MMR,7608,2024,11225690.0
MMR,7609,2020,2240112.0
MMR,7609,2024,162645.0
MMR,7610,2020,246181265.0
MMR,7610,2024,63245920.0
MMR,7611,2020,47727.0
MMR,7611,2024,225968.0
MMR,7612,2020,10553720.0
MMR,7612,2024,42895488.0
MMR,7613,2020,2426060.0
MMR,7613,2024,1071296.0
MMR,7614,2020,217129515.0
MMR,7614,2024,26144400.0
MMR,7615,2020,22292410.0
MMR,7615,2024,8080275.0
MMR,7616,2020,87319656.0
MMR,7616,2024,40243800.0
MMR,7801,2020,1761696.0
MMR,7801,2024,133413.0
MMR,7803,2020,608420.0
MMR,7803,2024,70443.0
MMR,7804,2020,1581340.0
MMR,7804,2024,8508.0
MMR,7805,2020,91446.0
MMR,7805,2024,4062.0
MMR,7806,2020,786068.0
MMR,7806,2024,91014.0
MMR,7901,2020,29403352.0
MMR,7901,2024,3053652.0
MMR,7902,2020,0.0
MMR,7902,2024,0.0
MMR,7903,2020,165942.0
MMR,7903,2024,136405.0
MMR,7904,2020,976748.0
MMR,7904,2024,235968.0
MMR,7905,2020,2178954.0
MMR,7905,2024,1151827.0
MMR,7906,2020,3016118.0
MMR,7906,2024,345912.0
MMR,7907,2020,3800951.0
MMR,7907,2024,433134.0
MMR,8001,2024,4637356.0
MMR,8002,2020,0.0
MMR,8003,2020,722148.0
MMR,8003,2024,1583154.0
MMR,8004,2020,130965.0
MMR,8004,2024,156801.0
MMR,8005,2020,427210.0
MMR,8005,2024,511476.0
MMR,8006,2020,16965.0
MMR,8006,2024,39156.0
MMR,8007,2020,961080.0
MMR,8007,2024,937908.0
MMR,8101,2020,86776.0
MMR,8101,2024,1169596.0
MMR,8102,2020,8275.0
MMR,8104,2020,321262.0
MMR,8104,2024,1141641.0
MMR,8105,2020,36685.0
MMR,8105,2024,14043.0
MMR,8107,2020,1968.0
MMR,8108,2020,763056.0
MMR,8108,2024,88422.0
MMR,8109,2020,4068.0
MMR,8110,2020,0.0
MMR,8110,2024,0.0
MMR,8111,2024,83719.0
MMR,8113,2020,4121.0
MMR,8201,2020,16797270.0
MMR,8201,2024,24137720.0
MMR,8202,2020,29233400.0
MMR,8202,2024,18408166.0
MMR,8203,2020,33959442.0
MMR,8203,2024,8241282.0
MMR,8204,2020,32085672.0
MMR,8204,2024,26285912.0
MMR,8205,2020,94711404.0
MMR,8205,2024,63279768.0
MMR,8206,2020,32236848.0
MMR,8206,2024,9267475.0
MMR,8207,2020,93176508.0
MMR,8207,2024,48379782.0
MMR,8208,2020,14098824.0
MMR,8208,2024,13409128.0
MMR,8209,2020,1340400.0
MMR,8209,2024,233156.0
MMR,8210,2020,967012.0
MMR,8210,2024,753605.0
MMR,8211,2020,6729030.0
MMR,8211,2024,4588040.0
MMR,8212,2020,57620610.0
MMR,8212,2024,4258368.0
MMR,8213,2020,2289812.0
MMR,8213,2024,1395552.0
MMR,8214,2020,5110760.0
MMR,8214,2024,6330004.0
MMR,8215,2020,35480640.0
MMR,8215,2024,31056935.0
MMR,8301,2020,100163481.0
MMR,8301,2024,97977072.0
MMR,8302,2020,303076860.0
MMR,8302,2024,192170451.0
MMR,8303,2020,16890444.0
MMR,8303,2024,22474599.0
MMR,8304,2020,6961218.0
MMR,8304,2024,1514866.0
MMR,8305,2020,11683408.0
MMR,8305,2024,5071176.0
MMR,8306,2020,5483335.0
MMR,8306,2024,5105520.0
MMR,8307,2020,9545949.0
MMR,8307,2024,3578925.0
MMR,8308,2020,483140333.0
MMR,8308,2024,406605903.0
MMR,8309,2020,275358376.0
MMR,8309,2024,423573390.0
MMR,8310,2020,17350886.0
MMR,8310,2024,17307402.0
MMR,8311,2020,152843850.0
MMR,8311,2024,89670024.0
MMR,8401,2020,56109.0
MMR,8402,2020,175064292.0
MMR,8402,2024,90637617.0
MMR,8403,2020,178222.0
MMR,8403,2024,218010.0
MMR,8404,2020,6009032.0
MMR,8404,2024,1431060.0
MMR,8405,2020,108992604.0
MMR,8405,2024,7604830.0
MMR,8406,2020,20433900.0
MMR,8406,2024,25122648.0
MMR,8407,2020,294515010.0
MMR,8407,2024,48641115.0
MMR,8408,2020,635701090.0
MMR,8408,2024,270113400.0
MMR,8409,2020,824665728.0
MMR,8409,2024,606530784.0
MMR,8410,2020,6655209.0
MMR,8410,2024,6026834.0
MMR,8411,2020,165543252.0
MMR,8411,2024,135343075.0
MMR,8412,2020,115156420.0
MMR,8412,2024,36908729.0
MMR,8413,2020,1406390400.0
MMR,8413,2024,449958360.0
MMR,8414,2020,971660942.0
MMR,8414,2024,501365640.0
MMR,8415,2020,1333225418.0
MMR,8415,2024,538198639.0
MMR,8416,2020,10978686.0
MMR,8416,2024,487563.0
MMR,8417,2020,46328352.0
MMR,8417,2024,26128895.0
MMR,8418,2020,744197724.0
MMR,8418,2024,325291494.0
MMR,8419,2020,695796231.0
MMR,8419,2024,178426712.0
MMR,8420,2020,10019058.0
MMR,8420,2024,1494694.0
MMR,8421,2020,712781385.0
MMR,8421,2024,408801610.0
MMR,8422,2020,314370498.0
MMR,8422,2024,109812714.0
MMR,8423,2020,52456360.0
MMR,8423,2024,28310368.0
MMR,8424,2020,254452620.0
MMR,8424,2024,162402940.0
MMR,8425,2020,81956589.0
MMR,8425,2024,42963696.0
MMR,8426,2020,265032585.0
MMR,8426,2024,95513148.0
MMR,8427,2020,164347932.0
MMR,8427,2024,26048687.0
MMR,8428,2020,619534068.0
MMR,8428,2024,181341272.0
MMR,8429,2020,2621733450.0
MMR,8429,2024,469568824.0
MMR,8430,2020,146217100.0
MMR,8430,2024,24987702.0
MMR,8431,2020,1337240272.0
MMR,8431,2024,409427755.0
MMR,8432,2020,186708880.0
MMR,8432,2024,202563396.0
MMR,8433,2020,964896830.0
MMR,8433,2024,825194200.0
MMR,8434,2020,2099736.0
MMR,8434,2024,3537831.0
MMR,8435,2020,2280884.0
MMR,8435,2024,3003248.0
MMR,8436,2020,314908380.0
MMR,8436,2024,45948456.0
MMR,8437,2020,195384784.0
MMR,8437,2024,136804184.0
MMR,8438,2020,162870550.0
MMR,8438,2024,142565230.0
MMR,8439,2020,26546156.0
MMR,8439,2024,6020830.0
MMR,8440,2020,14958640.0
MMR,8440,2024,360720.0
MMR,8441,2020,42451585.0
MMR,8441,2024,7947234.0
MMR,8442,2020,6419434.0
MMR,8442,2024,1162887.0
MMR,8443,2020,149172492.0
MMR,8443,2024,33014457.0
MMR,8444,2020,1524816.0
MMR,8444,2024,68654.0
MMR,8445,2020,9373658.0
MMR,8445,2024,18288620.0
MMR,8446,2020,2964177.0
MMR,8446,2024,3478632.0
MMR,8447,2020,147091812.0
MMR,8447,2024,5358552.0
MMR,8448,2020,24644079.0
MMR,8448,2024,12504640.0
MMR,8449,2020,11233365.0
MMR,8449,2024,5469.0
MMR,8450,2020,96631458.0
MMR,8450,2024,40910410.0
MMR,8451,2020,145330887.0
MMR,8451,2024,57465200.0
MMR,8452,2020,697171696.0
MMR,8452,2024,274094364.0
MMR,8453,2020,91316928.0
MMR,8453,2024,6163218.0
MMR,8454,2020,17030058.0
MMR,8454,2024,959744.0
MMR,8455,2020,56564214.0
MMR,8455,2024,25181928.0
MMR,8456,2020,37526480.0
MMR,8456,2024,8508550.0
MMR,8457,2020,3891485.0
MMR,8457,2024,2315380.0
MMR,8458,2020,25595192.0
MMR,8458,2024,6650172.0
MMR,8459,2020,38017610.0
MMR,8459,2024,4644192.0
MMR,8460,2020,32386728.0
MMR,8460,2024,3742950.0
MMR,8461,2020,19512493.0
MMR,8461,2024,3540305.0
MMR,8462,2020,152489128.0
MMR,8462,2024,49335588.0
MMR,8463,2020,19999314.0
MMR,8463,2024,718101.0
MMR,8464,2020,6460062.0
MMR,8464,2024,7959945.0
MMR,8465,2020,64491350.0
MMR,8465,2024,14450862.0
MMR,8466,2020,46318570.0
MMR,8466,2024,12198144.0
MMR,8467,2020,82756494.0
MMR,8467,2024,41230826.0
MMR,8468,2020,18446463.0
MMR,8468,2024,2974350.0
MMR,8470,2020,31708699.0
MMR,8470,2024,8315070.0
MMR,8471,2020,2418452385.0
MMR,8471,2024,1103101524.0
MMR,8472,2020,138906361.0
MMR,8472,2024,51125536.0
MMR,8473,2020,665782305.0
MMR,8473,2024,292473384.0
MMR,8474,2020,390558179.0
MMR,8474,2024,144245864.0
MMR,8475,2020,26205015.0
MMR,8475,2024,3116724.0
MMR,8476,2020,709176.0
MMR,8476,2024,125972.0
MMR,8477,2020,287974830.0
MMR,8477,2024,103571580.0
MMR,8478,2020,26017600.0
MMR,8478,2024,51724.0
MMR,8479,2020,662589902.0
MMR,8479,2024,332404523.0
MMR,8480,2020,120026592.0
MMR,8480,2024,49909684.0
MMR,8481,2020,614568010.0
MMR,8481,2024,236211039.0
MMR,8482,2020,286891626.0
MMR,8482,2024,87282120.0
MMR,8483,2020,331647060.0
MMR,8483,2024,259422410.0
MMR,8484,2020,50925523.0
MMR,8484,2024,31991192.0
MMR,8485,2020,50416890.0
MMR,8485,2024,15144997.0
MMR,8501,2020,699465858.0
MMR,8501,2024,293887030.0
MMR,8502,2020,5243557620.0
MMR,8502,2024,732553254.0
MMR,8503,2020,649177312.0
MMR,8503,2024,26924884.0
MMR,8504,2020,1653952014.0
MMR,8504,2024,1266420386.0
MMR,8505,2020,50499746.0
MMR,8505,2024,25995969.0
MMR,8506,2020,88930017.0
MMR,8506,2024,22288632.0
MMR,8507,2020,1454199236.0
MMR,8507,2024,1645376469.0
MMR,8508,2020,158890457.0
MMR,8508,2024,60357024.0
MMR,8509,2020,60846190.0
MMR,8509,2024,14591416.0
MMR,8510,2020,12874236.0
MMR,8510,2024,1138725.0
MMR,8511,2020,102127640.0
MMR,8511,2024,75401920.0
MMR,8512,2020,50034300.0
MMR,8512,2024,36718029.0
MMR,8513,2020,75173593.0
MMR,8513,2024,44531850.0
MMR,8514,2020,48586570.0
MMR,8514,2024,26179408.0
MMR,8515,2020,129694240.0
MMR,8515,2024,18176949.0
MMR,8516,2020,797456140.0
MMR,8516,2024,298580280.0
MMR,8517,2020,1388891070.0
MMR,8517,2024,423337740.0
MMR,8518,2020,369769056.0
MMR,8518,2024,166373042.0
MMR,8519,2020,1080414.0
MMR,8519,2024,177236.0
MMR,8520,2020,3469424.0
