location,product,rca_transformation,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,density_percentile
ARG,0604,0.00031019659255161313,2024,205.7129701190005,36.05527748986285,0.00031019659255161313,0.160719181789105,-0.4438403988568359,0.18602090817746866,0.6663535028316258,0.11898702189423725,0.00031029284433461887,0.5314685314685315
ARG,0701,0.35658241677644736,2024,205.7129701190005,32.65164968130517,0.35658241677644736,0.160719181789105,-0.21712533422505534,0.1929302026452172,0.6663535028316258,0.11955004787632831,0.5542006094859152,0.5524475524475524
ARG,0702,0.0564419443053871,2024,205.7129701190005,29.30664750984753,0.0564419443053871,0.160719181789105,-1.4016674849612842,0.1880790883633571,0.6663535028316258,0.094367365251152,0.05981819980736279,0.5314685314685315
ARG,0703,0.8821805337110034,2024,205.7129701190005,36.47280552298106,0.8821805337110034,0.160719181789105,-2.93586411158754,0.20852544614830051,0.6663535028316258,-0.009880865610284237,7.487561788364607,0.5804195804195804
ARG,0704,0.02400553391264861,2024,205.7129701190005,26.98896555225888,0.02400553391264861,0.160719181789105,-0.6472614419176569,0.17965109816457983,0.6663535028316258,0.1834451280965383,0.024595973385877903,0.5384615384615384
ARG,0705,0.07958634907688646,2024,205.7129701190005,19.20816084215898,0.07958634907688646,0.160719181789105,1.098541186423405,0.17025367038374076,0.6663535028316258,0.39044386454226765,0.08646802336869586,0.5524475524475524
ARG,0706,0.08397406646415614,2024,205.7129701190005,32.811643942546176,0.08397406646415614,0.160719181789105,-0.07893672120167061,0.18829744623911476,0.6663535028316258,0.16805396302283518,0.09167214965194023,0.5454545454545454
ARG,0707,0.0,2024,205.7129701190005,23.573433552914153,0.0,0.160719181789105,0.4746836352171168,0.17810121295754572,0.6663535028316258,0.2791076367429833,0.0,0.5384615384615384
ARG,0708,0.13108246451039823,2024,205.7129701190005,33.79805940096457,0.13108246451039823,0.160719181789105,-2.5960242166732144,0.19269232272470616,0.6663535028316258,-0.06526587113826414,0.15085719778521708,0.5314685314685315
ARG,0709,0.07727586947911198,2024,205.7129701190005,41.47938443758605,0.07727586947911198,0.160719181789105,-1.0159064784812213,0.19381405688451836,0.6663535028316258,0.019516982152450985,0.08374753290074781,0.5314685314685315
ARG,0710,0.13556468996289586,2024,205.7129701190005,35.730491293229264,0.13556468996289586,0.160719181789105,-0.5436051013725517,0.1920737458125132,0.6663535028316258,0.11255872987603577,0.15682456325977362,0.5524475524475524
ARG,0711,0.8932688636562955,2024,205.7129701190005,33.51462667637583,0.8932688636562955,0.160719181789105,-0.6282529381111939,0.19366097544014366,0.6663535028316258,0.00951543738444166,8.369337142440957,0.5454545454545454
ARG,0712,0.08290746902966548,2024,205.7129701190005,35.634704611576375,0.08290746902966548,0.160719181789105,-0.6924536730141835,0.18601081732719554,0.6663535028316258,0.1127046481454572,0.09040251253812394,0.5314685314685315
ARG,0713,0.8546062671429338,2024,205.7129701190005,41.27108686715572,0.8546062671429338,0.160719181789105,-3.141986049873631,0.21813808716974073,0.6663535028316258,-0.023288088255371434,5.877875547655693,0.5944055944055944
ARG,0714,0.2898790958130451,2024,205.7129701190005,30.26457840092661,0.2898790958130451,0.160719181789105,-3.8272986931365742,0.1949981327579302,0.6663535028316258,-0.11002563566918219,0.40821090338826027,0.5314685314685315
ARG,0801,0.0060748231668947775,2024,205.7129701190005,28.328869823633397,0.0060748231668947775,0.160719181789105,-5.032488621354749,0.18727964932865818,0.6663535028316258,-0.21657200053759507,0.006111952195688096,0.5104895104895105
ARG,0802,0.3120983842055954,2024,205.7129701190005,33.20190194508624,0.3120983842055954,0.160719181789105,-2.1165008579569156,0.19701214399187447,0.6663535028316258,-0.020949425107218176,0.45369625109133815,0.5524475524475524
ARG,0803,0.0012935204153647888,2024,205.7129701190005,29.87532034985583,0.0012935204153647888,0.160719181789105,-3.009465150469722,0.19299424764111417,0.6663535028316258,-0.10764323755646255,0.0012951957775449374,0.5384615384615384
ARG,0804,0.0063575281063014,2024,205.7129701190005,47.16665155318558,0.0063575281063014,0.160719181789105,-2.978975509216185,0.20468530392927353,0.6663535028316258,-0.17494471676705148,0.0063982048736152845,0.5244755244755245
ARG,0805,0.7403859431197943,2024,205.7129701190005,33.292477401911725,0.7403859431197943,0.160719181789105,-1.248898762239004,0.20410198658442294,0.6663535028316258,0.004425027011925358,2.851871551244362,0.5594405594405595
ARG,0806,0.6762406344348185,2024,205.7129701190005,26.88986449126026,0.6762406344348185,0.160719181789105,-0.9083436258409174,0.19717515848389794,0.6663535028316258,0.03863281953843264,2.088713737297811,0.5804195804195804
ARG,0807,0.0007982673564216167,2024,205.7129701190005,33.86332457852978,0.0007982673564216167,0.160719181789105,-1.770076712704846,0.19153640450274267,0.6663535028316258,-0.003004283918060976,0.0007989050962808566,0.5244755244755245
ARG,0808,0.9089658518333716,2024,205.7129701190005,25.997902029052035,0.9089658518333716,0.160719181789105,0.6046685060283706,0.19210210330930086,0.6663535028316258,0.030321780054676235,9.984888859174097,0.5734265734265734
ARG,0809,0.5796573843066944,2024,205.7129701190005,24.658519520627305,0.5796573843066944,0.160719181789105,-0.3203781911422219,0.18988898492557504,0.6663535028316258,0.08249240688355439,1.3790116982324476,0.5524475524475524
ARG,0810,0.2953573122154319,2024,205.7129701190005,35.323797049869896,0.2953573122154319,0.160719181789105,-1.666153098546487,0.19650713831944347,0.6663535028316258,-0.005030214309795548,0.41915898275202446,0.5384615384615384
ARG,0811,0.41990601349648055,2024,205.7129701190005,38.92511660732124,0.41990601349648055,0.160719181789105,0.06566500252933045,0.19471017936533996,0.6663535028316258,0.0741706864504633,0.7238585871703963,0.5314685314685315
ARG,0812,0.7873660384032344,2024,205.7129701190005,28.187450174695392,0.7873660384032344,0.160719181789105,-0.7603457419507783,0.19071370333827334,0.6663535028316258,0.02494686879421058,3.702917598348556,0.5524475524475524
ARG,0813,0.8495456824209359,2024,205.7129701190005,40.88143228059517,0.8495456824209359,0.160719181789105,-1.2741769415325956,0.19988647015906733,0.6663535028316258,0.006608035150882071,5.646535746470006,0.5524475524475524
ARG,0814,0.9295434796296864,2024,205.7129701190005,28.800847898077052,0.9295434796296864,0.160719181789105,-1.3731652445924354,0.1973625630160389,0.6663535028316258,0.006029734350461214,13.193150538006746,0.5804195804195804
ARG,0901,0.013640565810653224,2024,205.7129701190005,42.046118972554744,0.013640565810653224,0.160719181789105,-3.1263460173563913,0.19587170132598347,0.6663535028316258,-0.07449611766610656,0.013829203977618882,0.5454545454545454
ARG,0902,0.7602547385410772,2024,205.7129701190005,32.66259498407881,0.7602547385410772,0.160719181789105,-2.5827279296306718,0.1960041811198456,0.6663535028316258,-0.011568647112604934,3.1710939099054403,0.5524475524475524
ARG,0903,0.9809509615840123,2024,205.7129701190005,10.395547776206437,0.9809509615840123,0.160719181789105,-0.6702329853295822,0.22310966490187087,0.6663535028316258,0.0023614231025192575,51.49608815743212,0.7202797202797203
ARG,0904,0.016246199784865176,2024,205.7129701190005,34.782272065050186,0.016246199784865176,0.160719181789105,-2.369954989698763,0.18554444892319671,0.6663535028316258,-0.09522063584541572,0.016514497612423282,0.5104895104895105
ARG,0905,0.0,2024,205.7129701190005,15.692556678436747,0.0,0.160719181789105,-1.2782765248283259,0.16346263562579483,0.6663535028316258,0.17477975626594155,0.0,0.5524475524475524
ARG,0906,0.007790061452902559,2024,205.7129701190005,18.559265918580824,0.007790061452902559,0.160719181789105,-0.6260997703465603,0.15883041286993296,0.6663535028316258,0.14532640996973034,0.007851222962258996,0.5174825174825175
